State,Date,Hourly Demand Met (in MW),
Uttar Pradesh - 2024,23-Jun 11pm,28430,
Uttar Pradesh - 2024,24-Jun 12am,28107,
Uttar Pradesh - 2024,24-Jun 1am,27652,
Uttar Pradesh - 2024,24-Jun 2am,27056,
Uttar Pradesh - 2024,24-Jun 3am,26572,
Uttar Pradesh - 2024,24-Jun 4am,26045,
Uttar Pradesh - 2024,24-Jun 5am,25916,
Uttar Pradesh - 2024,24-Jun 6am,24673,
Uttar Pradesh - 2024,24-Jun 7am,23680,
Uttar Pradesh - 2024,24-Jun 8am,23981,
Uttar Pradesh - 2024,24-Jun 9am,24672,
Uttar Pradesh - 2024,24-Jun 10am,25814,
Uttar Pradesh - 2024,24-Jun 11am,26197,
Uttar Pradesh - 2024,24-Jun 12pm,25930,
Uttar Pradesh - 2024,24-Jun 1pm,24694,
Uttar Pradesh - 2024,24-Jun 2pm,23947,
Uttar Pradesh - 2024,24-Jun 3pm,22380,
Uttar Pradesh - 2024,24-Jun 4pm,22181,
Uttar Pradesh - 2024,24-Jun 5pm,21520,
Uttar Pradesh - 2024,24-Jun 6pm,21694,
Uttar Pradesh - 2024,24-Jun 7pm,23319,
Uttar Pradesh - 2024,24-Jun 8pm,26454,
Uttar Pradesh - 2024,24-Jun 9pm,27508,
Uttar Pradesh - 2024,24-Jun 10pm,27893,
Uttar Pradesh - 2024,24-Jun 11pm,28167,
Uttar Pradesh - 2024,25-Jun 12am,27700,
Uttar Pradesh - 2024,25-Jun 1am,27114,
Uttar Pradesh - 2024,25-Jun 2am,26433,
Uttar Pradesh - 2024,25-Jun 3am,25754,
Uttar Pradesh - 2024,25-Jun 4am,25265,
Uttar Pradesh - 2024,25-Jun 5am,24992,
Uttar Pradesh - 2024,25-Jun 6am,23782,
Uttar Pradesh - 2024,25-Jun 7am,22743,
Uttar Pradesh - 2024,25-Jun 8am,22737,
Uttar Pradesh - 2024,25-Jun 9am,23756,
Uttar Pradesh - 2024,25-Jun 10am,25001,
Uttar Pradesh - 2024,25-Jun 11am,26011,
Uttar Pradesh - 2024,25-Jun 12pm,26571,
Uttar Pradesh - 2024,25-Jun 1pm,26871,
Uttar Pradesh - 2024,25-Jun 2pm,26550,
Uttar Pradesh - 2024,25-Jun 3pm,25554,
Uttar Pradesh - 2024,25-Jun 4pm,24776,
Uttar Pradesh - 2024,25-Jun 5pm,23446,
Uttar Pradesh - 2024,25-Jun 6pm,22690,
Uttar Pradesh - 2024,25-Jun 7pm,24580,
Uttar Pradesh - 2024,25-Jun 8pm,27154,
Uttar Pradesh - 2024,25-Jun 9pm,27915,
Uttar Pradesh - 2024,25-Jun 10pm,28169,
Uttar Pradesh - 2024,25-Jun 11pm,28599,
Uttar Pradesh - 2024,26-Jun 12am,27748,
Uttar Pradesh - 2024,26-Jun 1am,26623,
Uttar Pradesh - 2024,26-Jun 2am,25975,
Uttar Pradesh - 2024,26-Jun 3am,25092,
Uttar Pradesh - 2024,26-Jun 4am,23933,
Uttar Pradesh - 2024,26-Jun 5am,23344,
Uttar Pradesh - 2024,26-Jun 6am,22291,
Uttar Pradesh - 2024,26-Jun 7am,20605,
Uttar Pradesh - 2024,26-Jun 8am,20619,
Uttar Pradesh - 2024,26-Jun 9am,21318,
Uttar Pradesh - 2024,26-Jun 10am,22529,
Uttar Pradesh - 2024,26-Jun 11am,23409,
Uttar Pradesh - 2024,26-Jun 12pm,23255,
Uttar Pradesh - 2024,26-Jun 1pm,22867,
Uttar Pradesh - 2024,26-Jun 2pm,22633,
Uttar Pradesh - 2024,26-Jun 3pm,22868,
Uttar Pradesh - 2024,26-Jun 4pm,23087,
Uttar Pradesh - 2024,26-Jun 5pm,22112,
Uttar Pradesh - 2024,26-Jun 6pm,21470,
Uttar Pradesh - 2024,26-Jun 7pm,22804,
Uttar Pradesh - 2024,26-Jun 8pm,25670,
Uttar Pradesh - 2024,26-Jun 9pm,26516,
Uttar Pradesh - 2024,26-Jun 10pm,26953,
Uttar Pradesh - 2024,26-Jun 11pm,26664,
Uttar Pradesh - 2024,27-Jun 12am,26711,
Uttar Pradesh - 2024,27-Jun 1am,25743,
Uttar Pradesh - 2024,27-Jun 2am,24410,
Uttar Pradesh - 2024,27-Jun 3am,23144,
Uttar Pradesh - 2024,27-Jun 4am,22058,
Uttar Pradesh - 2024,27-Jun 5am,20903,
Uttar Pradesh - 2024,27-Jun 6am,19171,
Uttar Pradesh - 2024,27-Jun 7am,17942,
Uttar Pradesh - 2024,27-Jun 8am,16993,
Uttar Pradesh - 2024,27-Jun 9am,16481,
Uttar Pradesh - 2024,27-Jun 10am,17780,
Uttar Pradesh - 2024,27-Jun 11am,19387,
Uttar Pradesh - 2024,27-Jun 12pm,20720,
Uttar Pradesh - 2024,27-Jun 1pm,21236,
Uttar Pradesh - 2024,27-Jun 2pm,21772,
Uttar Pradesh - 2024,27-Jun 3pm,22730,
Uttar Pradesh - 2024,27-Jun 4pm,22581,
Uttar Pradesh - 2024,27-Jun 5pm,21641,
Uttar Pradesh - 2024,27-Jun 6pm,21167,
Uttar Pradesh - 2024,27-Jun 7pm,22575,
Uttar Pradesh - 2024,27-Jun 8pm,25500,
Uttar Pradesh - 2024,27-Jun 9pm,26543,
Uttar Pradesh - 2024,27-Jun 10pm,26978,
Uttar Pradesh - 2024,27-Jun 11pm,26962,
Uttar Pradesh - 2024,28-Jun 12am,26517,
Uttar Pradesh - 2024,28-Jun 1am,25601,
Uttar Pradesh - 2024,28-Jun 2am,24250,
Uttar Pradesh - 2024,28-Jun 3am,22815,
Uttar Pradesh - 2024,28-Jun 4am,21353,
Uttar Pradesh - 2024,28-Jun 5am,20573,
Uttar Pradesh - 2024,28-Jun 6am,18125,
Uttar Pradesh - 2024,28-Jun 7am,17180,
Uttar Pradesh - 2024,28-Jun 8am,17344,
Uttar Pradesh - 2024,28-Jun 9am,18676,
Uttar Pradesh - 2024,28-Jun 10am,20250,
Uttar Pradesh - 2024,28-Jun 11am,21721,
Uttar Pradesh - 2024,28-Jun 12pm,22858,
Uttar Pradesh - 2024,28-Jun 1pm,23531,
Uttar Pradesh - 2024,28-Jun 2pm,24044,
Uttar Pradesh - 2024,28-Jun 3pm,24005,
Uttar Pradesh - 2024,28-Jun 4pm,23318,
Uttar Pradesh - 2024,28-Jun 5pm,21756,
Uttar Pradesh - 2024,28-Jun 6pm,21311,
Uttar Pradesh - 2024,28-Jun 7pm,22724,
Uttar Pradesh - 2024,28-Jun 8pm,25237,
Uttar Pradesh - 2024,28-Jun 9pm,25885,
Uttar Pradesh - 2024,28-Jun 10pm,26413,
Uttar Pradesh - 2024,28-Jun 11pm,26440,
Uttar Pradesh - 2024,29-Jun 12am,25744,
Uttar Pradesh - 2024,29-Jun 1am,24971,
Uttar Pradesh - 2024,29-Jun 2am,24066,
Uttar Pradesh - 2024,29-Jun 3am,23050,
Uttar Pradesh - 2024,29-Jun 4am,22072,
Uttar Pradesh - 2024,29-Jun 5am,21560,
Uttar Pradesh - 2024,29-Jun 6am,20375,
Uttar Pradesh - 2024,29-Jun 7am,18995,
Uttar Pradesh - 2024,29-Jun 8am,18589,
Uttar Pradesh - 2024,29-Jun 9am,18922,
Uttar Pradesh - 2024,29-Jun 10am,19472,
Uttar Pradesh - 2024,29-Jun 11am,19123,
Uttar Pradesh - 2024,29-Jun 12pm,19039,
Uttar Pradesh - 2024,29-Jun 1pm,18795,
Uttar Pradesh - 2024,29-Jun 2pm,19002,
Uttar Pradesh - 2024,29-Jun 3pm,19779,
Uttar Pradesh - 2024,29-Jun 4pm,20432,
Uttar Pradesh - 2024,29-Jun 5pm,20017,
Uttar Pradesh - 2024,29-Jun 6pm,19900,
Uttar Pradesh - 2024,29-Jun 7pm,21364,
Uttar Pradesh - 2024,29-Jun 8pm,24268,
Uttar Pradesh - 2024,29-Jun 9pm,25299,
Uttar Pradesh - 2024,29-Jun 10pm,25730,
Uttar Pradesh - 2024,29-Jun 11pm,25908,
Uttar Pradesh - 2024,30-Jun 12am,25223,
Uttar Pradesh - 2024,30-Jun 1am,24656,
Uttar Pradesh - 2024,30-Jun 2am,23710,
Uttar Pradesh - 2024,30-Jun 3am,22741,
Uttar Pradesh - 2024,30-Jun 4am,21970,
Uttar Pradesh - 2024,30-Jun 5am,21083,
Uttar Pradesh - 2024,30-Jun 6am,19895,
Uttar Pradesh - 2024,30-Jun 7am,19061,
Uttar Pradesh - 2024,30-Jun 8am,17891,
Uttar Pradesh - 2024,30-Jun 9am,18709,
Uttar Pradesh - 2024,30-Jun 10am,19578,
Uttar Pradesh - 2024,30-Jun 11am,20038,
Uttar Pradesh - 2024,30-Jun 12pm,20534,
Uttar Pradesh - 2024,30-Jun 1pm,20812,
Uttar Pradesh - 2024,30-Jun 2pm,21289,
Uttar Pradesh - 2024,30-Jun 3pm,21262,
Uttar Pradesh - 2024,30-Jun 4pm,20529,
Uttar Pradesh - 2024,30-Jun 5pm,19214,
Uttar Pradesh - 2024,30-Jun 6pm,19124,
Uttar Pradesh - 2024,30-Jun 7pm,20615,
Uttar Pradesh - 2024,30-Jun 8pm,23661,
Uttar Pradesh - 2024,30-Jun 9pm,25030,
Uttar Pradesh - 2024,30-Jun 10pm,25429,
Uttar Pradesh - 2024,30-Jun 11pm,25505,
Uttar Pradesh - 2024,01-Jul 12am,25015,
Uttar Pradesh - 2024,01-Jul 1am,24348,
Uttar Pradesh - 2024,01-Jul 2am,23605,
Uttar Pradesh - 2024,01-Jul 3am,22847,
Uttar Pradesh - 2024,01-Jul 4am,22002,
Uttar Pradesh - 2024,01-Jul 5am,21434,
Uttar Pradesh - 2024,01-Jul 6am,20279,
Uttar Pradesh - 2024,01-Jul 7am,19038,
Uttar Pradesh - 2024,01-Jul 8am,18950,
Uttar Pradesh - 2024,01-Jul 9am,19765,
Uttar Pradesh - 2024,01-Jul 10am,20948,
Uttar Pradesh - 2024,01-Jul 11am,21546,
Uttar Pradesh - 2024,01-Jul 12pm,22247,
Uttar Pradesh - 2024,01-Jul 1pm,22501,
Uttar Pradesh - 2024,01-Jul 2pm,21338,
Uttar Pradesh - 2024,01-Jul 3pm,19812,
Uttar Pradesh - 2024,01-Jul 4pm,18925,
Uttar Pradesh - 2024,01-Jul 5pm,18424,
Uttar Pradesh - 2024,01-Jul 6pm,18749,
Uttar Pradesh - 2024,01-Jul 7pm,21311,
Uttar Pradesh - 2024,01-Jul 8pm,23952,
Uttar Pradesh - 2024,01-Jul 9pm,25151,
Uttar Pradesh - 2024,01-Jul 10pm,25740,
Uttar Pradesh - 2024,01-Jul 11pm,26334,
Uttar Pradesh - 2024,02-Jul 12am,25752,
Uttar Pradesh - 2024,02-Jul 1am,24625,
Uttar Pradesh - 2024,02-Jul 2am,23463,
Uttar Pradesh - 2024,02-Jul 3am,22075,
Uttar Pradesh - 2024,02-Jul 4am,20790,
Uttar Pradesh - 2024,02-Jul 5am,19536,
Uttar Pradesh - 2024,02-Jul 6am,17486,
Uttar Pradesh - 2024,02-Jul 7am,16691,
Uttar Pradesh - 2024,02-Jul 8am,17123,
Uttar Pradesh - 2024,02-Jul 9am,17881,
Uttar Pradesh - 2024,02-Jul 10am,17474,
Uttar Pradesh - 2024,02-Jul 11am,18701,
Uttar Pradesh - 2024,02-Jul 12pm,19428,
Uttar Pradesh - 2024,02-Jul 1pm,19205,
Uttar Pradesh - 2024,02-Jul 2pm,19218,
Uttar Pradesh - 2024,02-Jul 3pm,18332,
Uttar Pradesh - 2024,02-Jul 4pm,17658,
Uttar Pradesh - 2024,02-Jul 5pm,18021,
Uttar Pradesh - 2024,02-Jul 6pm,18859,
Uttar Pradesh - 2024,02-Jul 7pm,21170,
Uttar Pradesh - 2024,02-Jul 8pm,24319,
Uttar Pradesh - 2024,02-Jul 9pm,25558,
Uttar Pradesh - 2024,02-Jul 10pm,26139,
Uttar Pradesh - 2024,02-Jul 11pm,26039,
Uttar Pradesh - 2024,03-Jul 12am,24942,
Uttar Pradesh - 2024,03-Jul 1am,23998,
Uttar Pradesh - 2024,03-Jul 2am,22881,
Uttar Pradesh - 2024,03-Jul 3am,21703,
Uttar Pradesh - 2024,03-Jul 4am,20534,
Uttar Pradesh - 2024,03-Jul 5am,19302,
Uttar Pradesh - 2024,03-Jul 6am,17565,
Uttar Pradesh - 2024,03-Jul 7am,15976,
Uttar Pradesh - 2024,03-Jul 8am,15770,
Uttar Pradesh - 2024,03-Jul 9am,16409,
Uttar Pradesh - 2024,03-Jul 10am,16936,
Uttar Pradesh - 2024,03-Jul 11am,17565,
Uttar Pradesh - 2024,03-Jul 12pm,17323,
Uttar Pradesh - 2024,03-Jul 1pm,16634,
Uttar Pradesh - 2024,03-Jul 2pm,16435,
Uttar Pradesh - 2024,03-Jul 3pm,15313,
Uttar Pradesh - 2024,03-Jul 4pm,15422,
Uttar Pradesh - 2024,03-Jul 5pm,15717,
Uttar Pradesh - 2024,03-Jul 6pm,16523,
Uttar Pradesh - 2024,03-Jul 7pm,19260,
Uttar Pradesh - 2024,03-Jul 8pm,22643,
Uttar Pradesh - 2024,03-Jul 9pm,23452,
Uttar Pradesh - 2024,03-Jul 10pm,23878,
Uttar Pradesh - 2024,03-Jul 11pm,23673,
Uttar Pradesh - 2024,04-Jul 12am,22952,
Uttar Pradesh - 2024,04-Jul 1am,22007,
Uttar Pradesh - 2024,04-Jul 2am,20870,
Uttar Pradesh - 2024,04-Jul 3am,19783,
Uttar Pradesh - 2024,04-Jul 4am,18768,
Uttar Pradesh - 2024,04-Jul 5am,17614,
Uttar Pradesh - 2024,04-Jul 6am,16041,
Uttar Pradesh - 2024,04-Jul 7am,15271,
Uttar Pradesh - 2024,04-Jul 8am,15492,
Uttar Pradesh - 2024,04-Jul 9am,16508,
Uttar Pradesh - 2024,04-Jul 10am,17570,
Uttar Pradesh - 2024,04-Jul 11am,18912,
Uttar Pradesh - 2024,04-Jul 12pm,19350,
Uttar Pradesh - 2024,04-Jul 1pm,19371,
Uttar Pradesh - 2024,04-Jul 2pm,19341,
Uttar Pradesh - 2024,04-Jul 3pm,18618,
Uttar Pradesh - 2024,04-Jul 4pm,18264,
Uttar Pradesh - 2024,04-Jul 5pm,17253,
Uttar Pradesh - 2024,04-Jul 6pm,18355,
Uttar Pradesh - 2024,04-Jul 7pm,19973,
Uttar Pradesh - 2024,04-Jul 8pm,23694,
Uttar Pradesh - 2024,04-Jul 9pm,24137,
Uttar Pradesh - 2024,04-Jul 10pm,24269,
Uttar Pradesh - 2024,04-Jul 11pm,23980,
Uttar Pradesh - 2024,05-Jul 12am,23404,
Uttar Pradesh - 2024,05-Jul 1am,22633,
Uttar Pradesh - 2024,05-Jul 2am,21762,
Uttar Pradesh - 2024,05-Jul 3am,20791,
Uttar Pradesh - 2024,05-Jul 4am,19954,
Uttar Pradesh - 2024,05-Jul 5am,19015,
Uttar Pradesh - 2024,05-Jul 6am,17277,
Uttar Pradesh - 2024,05-Jul 7am,16353,
Uttar Pradesh - 2024,05-Jul 8am,16346,
Uttar Pradesh - 2024,05-Jul 9am,17108,
Uttar Pradesh - 2024,05-Jul 10am,18800,
Uttar Pradesh - 2024,05-Jul 11am,18999,
Uttar Pradesh - 2024,05-Jul 12pm,19437,
Uttar Pradesh - 2024,05-Jul 1pm,18596,
Uttar Pradesh - 2024,05-Jul 2pm,19074,
Uttar Pradesh - 2024,05-Jul 3pm,17601,
Uttar Pradesh - 2024,05-Jul 4pm,16433,
Uttar Pradesh - 2024,05-Jul 5pm,15378,
Uttar Pradesh - 2024,05-Jul 6pm,16657,
Uttar Pradesh - 2024,05-Jul 7pm,18509,
Uttar Pradesh - 2024,05-Jul 8pm,21769,
Uttar Pradesh - 2024,05-Jul 9pm,22643,
Uttar Pradesh - 2024,05-Jul 10pm,23060,
Uttar Pradesh - 2024,05-Jul 11pm,23123,
Uttar Pradesh - 2024,06-Jul 12am,22075,
Uttar Pradesh - 2024,06-Jul 1am,20862,
Uttar Pradesh - 2024,06-Jul 2am,20024,
Uttar Pradesh - 2024,06-Jul 3am,19162,
Uttar Pradesh - 2024,06-Jul 4am,18526,
Uttar Pradesh - 2024,06-Jul 5am,18203,
Uttar Pradesh - 2024,06-Jul 6am,16361,
Uttar Pradesh - 2024,06-Jul 7am,15811,
Uttar Pradesh - 2024,06-Jul 8am,15913,
Uttar Pradesh - 2024,06-Jul 9am,16716,
Uttar Pradesh - 2024,06-Jul 10am,17405,
Uttar Pradesh - 2024,06-Jul 11am,19078,
Uttar Pradesh - 2024,06-Jul 12pm,18507,
Uttar Pradesh - 2024,06-Jul 1pm,18622,
Uttar Pradesh - 2024,06-Jul 2pm,18083,
Uttar Pradesh - 2024,06-Jul 3pm,17668,
Uttar Pradesh - 2024,06-Jul 4pm,16111,
Uttar Pradesh - 2024,06-Jul 5pm,15467,
Uttar Pradesh - 2024,06-Jul 6pm,15439,
Uttar Pradesh - 2024,06-Jul 7pm,17199,
Uttar Pradesh - 2024,06-Jul 8pm,19996,
Uttar Pradesh - 2024,06-Jul 9pm,20473,
Uttar Pradesh - 2024,06-Jul 10pm,20307,
Uttar Pradesh - 2024,06-Jul 11pm,20438,
Uttar Pradesh - 2024,07-Jul 12am,19212,
Uttar Pradesh - 2024,07-Jul 1am,18457,
Uttar Pradesh - 2024,07-Jul 2am,17290,
Uttar Pradesh - 2024,07-Jul 3am,16606,
Uttar Pradesh - 2024,07-Jul 4am,16000,
Uttar Pradesh - 2024,07-Jul 5am,15195,
Uttar Pradesh - 2024,07-Jul 6am,14067,
Uttar Pradesh - 2024,07-Jul 7am,12542,
Uttar Pradesh - 2024,07-Jul 8am,13850,
Uttar Pradesh - 2024,07-Jul 9am,15460,
Uttar Pradesh - 2024,07-Jul 10am,16553,
Uttar Pradesh - 2024,07-Jul 11am,17319,
Uttar Pradesh - 2024,07-Jul 12pm,17504,
Uttar Pradesh - 2024,07-Jul 1pm,17774,
Uttar Pradesh - 2024,07-Jul 2pm,16421,
Uttar Pradesh - 2024,07-Jul 3pm,15915,
Uttar Pradesh - 2024,07-Jul 4pm,15214,
Uttar Pradesh - 2024,07-Jul 5pm,15311,
Uttar Pradesh - 2024,07-Jul 6pm,15287,
Uttar Pradesh - 2024,07-Jul 7pm,16766,
Uttar Pradesh - 2024,07-Jul 8pm,21186,
Uttar Pradesh - 2024,07-Jul 9pm,22011,
Uttar Pradesh - 2024,07-Jul 10pm,22367,
Uttar Pradesh - 2024,07-Jul 11pm,22112,
Uttar Pradesh - 2024,08-Jul 12am,21686,
Uttar Pradesh - 2024,08-Jul 1am,20882,
Uttar Pradesh - 2024,08-Jul 2am,20121,
Uttar Pradesh - 2024,08-Jul 3am,19562,
Uttar Pradesh - 2024,08-Jul 4am,19005,
Uttar Pradesh - 2024,08-Jul 5am,18402,
Uttar Pradesh - 2024,08-Jul 6am,17069,
Uttar Pradesh - 2024,08-Jul 7am,15871,
Uttar Pradesh - 2024,08-Jul 8am,15516,
Uttar Pradesh - 2024,08-Jul 9am,16449,
Uttar Pradesh - 2024,08-Jul 10am,18413,
Uttar Pradesh - 2024,08-Jul 11am,19575,
Uttar Pradesh - 2024,08-Jul 12pm,19807,
Uttar Pradesh - 2024,08-Jul 1pm,19617,
Uttar Pradesh - 2024,08-Jul 2pm,19186,
Uttar Pradesh - 2024,08-Jul 3pm,18356,
Uttar Pradesh - 2024,08-Jul 4pm,17701,
Uttar Pradesh - 2024,08-Jul 5pm,17952,
Uttar Pradesh - 2024,08-Jul 6pm,18353,
Uttar Pradesh - 2024,08-Jul 7pm,20766,
Uttar Pradesh - 2024,08-Jul 8pm,23304,
Uttar Pradesh - 2024,08-Jul 9pm,23632,
Uttar Pradesh - 2024,08-Jul 10pm,25022,
Uttar Pradesh - 2024,08-Jul 11pm,24998,
Uttar Pradesh - 2024,09-Jul 12am,24837,
Uttar Pradesh - 2024,09-Jul 1am,24268,
Uttar Pradesh - 2024,09-Jul 2am,23532,
Uttar Pradesh - 2024,09-Jul 3am,22869,
Uttar Pradesh - 2024,09-Jul 4am,22427,
Uttar Pradesh - 2024,09-Jul 5am,22066,
Uttar Pradesh - 2024,09-Jul 6am,19149,
Uttar Pradesh - 2024,09-Jul 7am,18164,
Uttar Pradesh - 2024,09-Jul 8am,17580,
Uttar Pradesh - 2024,09-Jul 9am,19335,
Uttar Pradesh - 2024,09-Jul 10am,21712,
Uttar Pradesh - 2024,09-Jul 11am,23163,
Uttar Pradesh - 2024,09-Jul 12pm,23593,
Uttar Pradesh - 2024,09-Jul 1pm,23119,
Uttar Pradesh - 2024,09-Jul 2pm,21768,
Uttar Pradesh - 2024,09-Jul 3pm,21521,
Uttar Pradesh - 2024,09-Jul 4pm,20889,
Uttar Pradesh - 2024,09-Jul 5pm,19168,
Uttar Pradesh - 2024,09-Jul 6pm,19548,
Uttar Pradesh - 2024,09-Jul 7pm,21643,
Uttar Pradesh - 2024,09-Jul 8pm,24806,
Uttar Pradesh - 2024,09-Jul 9pm,24827,
Uttar Pradesh - 2024,09-Jul 10pm,25603,
Uttar Pradesh - 2024,09-Jul 11pm,25804,
Uttar Pradesh - 2024,10-Jul 12am,26063,
Uttar Pradesh - 2024,10-Jul 1am,25877,
Uttar Pradesh - 2024,10-Jul 2am,25103,
Uttar Pradesh - 2024,10-Jul 3am,24521,
Uttar Pradesh - 2024,10-Jul 4am,24075,
Uttar Pradesh - 2024,10-Jul 5am,23181,
Uttar Pradesh - 2024,10-Jul 6am,21082,
Uttar Pradesh - 2024,10-Jul 7am,19461,
Uttar Pradesh - 2024,10-Jul 8am,19266,
Uttar Pradesh - 2024,10-Jul 9am,20597,
Uttar Pradesh - 2024,10-Jul 10am,21827,
Uttar Pradesh - 2024,10-Jul 11am,23218,
Uttar Pradesh - 2024,10-Jul 12pm,23434,
Uttar Pradesh - 2024,10-Jul 1pm,22589,
Uttar Pradesh - 2024,10-Jul 2pm,21576,
Uttar Pradesh - 2024,10-Jul 3pm,20693,
Uttar Pradesh - 2024,10-Jul 4pm,18806,
Uttar Pradesh - 2024,10-Jul 5pm,17980,
Uttar Pradesh - 2024,10-Jul 6pm,18063,
Uttar Pradesh - 2024,10-Jul 7pm,21225,
Uttar Pradesh - 2024,10-Jul 8pm,25159,
Uttar Pradesh - 2024,10-Jul 9pm,26123,
Uttar Pradesh - 2024,10-Jul 10pm,26551,
Uttar Pradesh - 2024,10-Jul 11pm,26690,
Uttar Pradesh - 2024,11-Jul 12am,26287,
Uttar Pradesh - 2024,11-Jul 1am,25608,
Uttar Pradesh - 2024,11-Jul 2am,24830,
Uttar Pradesh - 2024,11-Jul 3am,24331,
Uttar Pradesh - 2024,11-Jul 4am,23832,
Uttar Pradesh - 2024,11-Jul 5am,22979,
Uttar Pradesh - 2024,11-Jul 6am,20737,
Uttar Pradesh - 2024,11-Jul 7am,18774,
Uttar Pradesh - 2024,11-Jul 8am,18429,
Uttar Pradesh - 2024,11-Jul 9am,19703,
Uttar Pradesh - 2024,11-Jul 10am,21763,
Uttar Pradesh - 2024,11-Jul 11am,22817,
Uttar Pradesh - 2024,11-Jul 12pm,23614,
Uttar Pradesh - 2024,11-Jul 1pm,23466,
Uttar Pradesh - 2024,11-Jul 2pm,22771,
Uttar Pradesh - 2024,11-Jul 3pm,21665,
Uttar Pradesh - 2024,11-Jul 4pm,20671,
Uttar Pradesh - 2024,11-Jul 5pm,20074,
Uttar Pradesh - 2024,11-Jul 6pm,20433,
Uttar Pradesh - 2024,11-Jul 7pm,23147,
Uttar Pradesh - 2024,11-Jul 8pm,25602,
Uttar Pradesh - 2024,11-Jul 9pm,26121,
Uttar Pradesh - 2024,11-Jul 10pm,27155,
Uttar Pradesh - 2024,11-Jul 11pm,27170,
Uttar Pradesh - 2024,12-Jul 12am,26272,
Uttar Pradesh - 2024,12-Jul 1am,25094,
Uttar Pradesh - 2024,12-Jul 2am,23848,
Uttar Pradesh - 2024,12-Jul 3am,23332,
Uttar Pradesh - 2024,12-Jul 4am,22684,
Uttar Pradesh - 2024,12-Jul 5am,21773,
Uttar Pradesh - 2024,12-Jul 6am,19927,
Uttar Pradesh - 2024,12-Jul 7am,18280,
Uttar Pradesh - 2024,12-Jul 8am,17691,
Uttar Pradesh - 2024,12-Jul 9am,19205,
Uttar Pradesh - 2024,12-Jul 10am,21229,
Uttar Pradesh - 2024,12-Jul 11am,22467,
Uttar Pradesh - 2024,12-Jul 12pm,23637,
Uttar Pradesh - 2024,12-Jul 1pm,22967,
Uttar Pradesh - 2024,12-Jul 2pm,22404,
Uttar Pradesh - 2024,12-Jul 3pm,22370,
Uttar Pradesh - 2024,12-Jul 4pm,21249,
Uttar Pradesh - 2024,12-Jul 5pm,20449,
Uttar Pradesh - 2024,12-Jul 6pm,20105,
Uttar Pradesh - 2024,12-Jul 7pm,22856,
Uttar Pradesh - 2024,12-Jul 8pm,26517,
Uttar Pradesh - 2024,12-Jul 9pm,27111,
Uttar Pradesh - 2024,12-Jul 10pm,27515,
Uttar Pradesh - 2024,12-Jul 11pm,27514,
Uttar Pradesh - 2024,13-Jul 12am,27228,
Uttar Pradesh - 2024,13-Jul 1am,26425,
Uttar Pradesh - 2024,13-Jul 2am,25417,
Uttar Pradesh - 2024,13-Jul 3am,24721,
Uttar Pradesh - 2024,13-Jul 4am,23892,
Uttar Pradesh - 2024,13-Jul 5am,22741,
Uttar Pradesh - 2024,13-Jul 6am,20339,
Uttar Pradesh - 2024,13-Jul 7am,18105,
Uttar Pradesh - 2024,13-Jul 8am,16572,
Uttar Pradesh - 2024,13-Jul 9am,18019,
Uttar Pradesh - 2024,13-Jul 10am,20149,
Uttar Pradesh - 2024,13-Jul 11am,21514,
Uttar Pradesh - 2024,13-Jul 12pm,21493,
Uttar Pradesh - 2024,13-Jul 1pm,21897,
Uttar Pradesh - 2024,13-Jul 2pm,21410,
Uttar Pradesh - 2024,13-Jul 3pm,21306,
Uttar Pradesh - 2024,13-Jul 4pm,20457,
Uttar Pradesh - 2024,13-Jul 5pm,19056,
Uttar Pradesh - 2024,13-Jul 6pm,19607,
Uttar Pradesh - 2024,13-Jul 7pm,22511,
Uttar Pradesh - 2024,13-Jul 8pm,26299,
Uttar Pradesh - 2024,13-Jul 9pm,27098,
Uttar Pradesh - 2024,13-Jul 10pm,27441,
Uttar Pradesh - 2024,13-Jul 11pm,27636,
Uttar Pradesh - 2024,14-Jul 12am,27196,
Uttar Pradesh - 2024,14-Jul 1am,26363,
Uttar Pradesh - 2024,14-Jul 2am,25336,
Uttar Pradesh - 2024,14-Jul 3am,24662,
Uttar Pradesh - 2024,14-Jul 4am,24076,
Uttar Pradesh - 2024,14-Jul 5am,22925,
Uttar Pradesh - 2024,14-Jul 6am,20397,
Uttar Pradesh - 2024,14-Jul 7am,18239,
Uttar Pradesh - 2024,14-Jul 8am,17585,
Uttar Pradesh - 2024,14-Jul 9am,19700,
Uttar Pradesh - 2024,14-Jul 10am,22284,
Uttar Pradesh - 2024,14-Jul 11am,22894,
Uttar Pradesh - 2024,14-Jul 12pm,23252,
Uttar Pradesh - 2024,14-Jul 1pm,23101,
Uttar Pradesh - 2024,14-Jul 2pm,22926,
Uttar Pradesh - 2024,14-Jul 3pm,22508,
Uttar Pradesh - 2024,14-Jul 4pm,21533,
Uttar Pradesh - 2024,14-Jul 5pm,19902,
Uttar Pradesh - 2024,14-Jul 6pm,19822,
Uttar Pradesh - 2024,14-Jul 7pm,22973,
Uttar Pradesh - 2024,14-Jul 8pm,26327,
Uttar Pradesh - 2024,14-Jul 9pm,27305,
Uttar Pradesh - 2024,14-Jul 10pm,28020,
Uttar Pradesh - 2024,14-Jul 11pm,28135,
Uttar Pradesh - 2024,15-Jul 12am,27843,
Uttar Pradesh - 2024,15-Jul 1am,27400,
Uttar Pradesh - 2024,15-Jul 2am,27179,
